Price,Volume
0.31645321935063975,0.09164636032379503
0.33670296130384403,0.11624784048644693
0.3365714328334105,0.15104901435652154
0.34380348816357265,0.07568293437342044
0.34130529035655677,0.07469465044171011
0.34524978248835914,0.058859475077893374
0.33907008463416044,0.06589062488212263
0.31342890766189013,0.11498042292516958
0.32052962909036187,0.07510203465783499
0.3317060468398306,0.11814896682836301
0.3238169977199786,0.057554336755863696
0.3209240199329192,0.138427647808801
0.3297338332020534,0.10168008268390757
0.34262005621090974,0.10181587742261586
0.3111932479457594,0.1575822501188204
0.2685905407811222,0.3634923389134912
0.25254873703807346,0.28159302316809126
0.26017485892955405,0.23120563095516514
0.24334420864514317,0.267583532624686
0.25175950135922476,0.19337925207275583
0.23479699832314171,0.25189924030387845
0.20389656336471618,0.3794557648638658
0.2152048987221049,0.18382081129812228
0.20047779597716153,0.2597149819317556
0.22125345724335654,0.1364435357932299
0.25162797288879124,0.24125444161957862
0.25070746816450007,0.16195031421393707
0.25846557252014835,0.0854299789518155
0.2591232148723158,0.08689354446900485
0.2551783984592749,0.15250503572156043
0.2592545487740061,0.1598983048290118
0.25149657413085325,0.1895543669324723
0.24926110898346587,0.18253076128039353
0.24623679729471615,0.10183850987906726
0.25544132568764644,0.18500524318574457
0.26267331616156075,0.13740164311633837
0.24689456935937915,0.13033277255135683
0.2408459459818798,0.20350350425867392
0.2405829538972606,0.2184711021251877
0.21796634803873083,0.5243864718263638
0.21178600162205474,0.17377954478585925
0.22769673088840414,0.15859316650698213
0.22888016284106683,0.11934094286813576
0.2450536247670444,0.21035359441129212
0.25044447607988085,0.1746697547396136
0.251233582046234,0.06850844567833245
0.23321937009666494,0.15919669867901898
0.2244094919712829,0.1386992372862176
0.20231867571324846,0.2646488574381568
0.20560623891160834,0.12416165609228008
0.2149419714937334,0.1127548980407837
0.21362714078313272,0.13351640475885118
0.2242779635008494,0.2063325613150966
0.24860398548128027,0.2493266844205714
0.2592545487740061,0.45814881594532
0.2776631515661324,0.3430325982814421
0.2770059632076992,0.18650652946368623
0.25701914848286633,0.20094603667966776
0.2550468051325937,0.3022715442125037
0.26507831554056216,0.15150920763769965
0.2724698523839373,0.12516502832829135
0.2727332984622909,0.11406758051496385
0.2689056772889311,0.15874404954999133
0.2716781521676741,0.07721439725996393
0.25531070520468147,0.21364284474889292
0.23247611749746977,0.16036604226234036
0.2245566507974237,0.23835748719380176
0.23973580158917251,0.15666186355646422
0.21439309306903964,0.1529350523941367
0.19604616856852208,0.20908617685001474
0.20502175440690096,0.15322927432800465
0.20383378251689588,0.23239006284278743
0.21122551392901412,0.12553469178366392
0.21940888070114806,0.10589726373601505
0.2124134209627715,0.0795153636658544
0.21716498424155317,0.1705732801219135
0.22442466833325603,0.13139649800457176
0.22204885426574128,0.1906256365378377
0.19644211596102523,0.3428817152384329
0.19248231775475444,0.29769978800932456
0.20370160548398486,0.08687845616470394
0.2066056088331616,0.12751125964708457
0.20713360354608013,0.1145730387090447
0.21716498424155317,0.14925350614471194
0.2009299737364626,0.13614931385936194
0.1932744071085042,0.3315654870127421
0.2025136984502275,0.12528573476269872
0.21188536139360503,0.16160328321501588
0.21056527732693675,0.104946700565057
0.22376449658742636,0.14314274290283888
0.22020077548615447,0.18842274410990323
0.21069745435984777,0.15983040745965765
0.18878661418931475,0.29542899821203594
0.18852251954848376,0.30527411676838695
0.19670634031435175,0.14419892420390334
0.18905064397389792,0.20268873582642416
0.20277785794730618,0.12992538833523196
0.20832138086734198,0.09189531734476022
0.20568153701524405,0.0948828015963426
0.21465699314112752,0.12060081627726268
0.2101693947906813,0.15980777500320628
0.21254540342693928,0.13117771759220842
0.21597714206404361,0.120736611015971
0.21333710364320235,0.08090348766153915
0.2228406841945001,0.13281479860885836
0.22983614393287644,0.10896773366125248
0.2312882753199601,0.13553069338302415
0.23881153520251197,0.09906226188769776
0.24158368580001632,0.07542643320030479
0.23828373505833655,0.07644489374061697
0.2319480579283033,0.07123942875679917
0.22864830175536677,0.10619902982203347
0.22904437886036544,0.11932585456383485
0.22680041754452296,0.1173266542439628
0.24844735764296821,0.23914962316960012
0.24963500525173477,0.1615806507585645
0.24171547369544089,0.1995428243796821
0.24937136460463794,0.09867751012802428
0.2524069612804958,0.04663794859414725
0.24607134900671035,0.08654651347008369
0.2524069612804958,0.08312901254592503
0.24765520343297098,0.1000882665801604
0.24036322092988938,0.11299631090959844
0.24619697555859865,0.12447851048259942
0.2515002060807272,0.0782932110174798
0.25733357157195014,0.13999683145609682
0.2671443113125834,0.05592479989136421
0.2631670667756685,0.06401213099665795
0.2532236960083898,0.08618439416686158
0.2579963375676896,0.1187449548482494
0.25203027619357377,0.07087730945357706
0.2508370509475011,0.08140894585562003
0.2636975908822492,0.11137431819724941
0.2707240519070494,0.12768477514654517
0.27483412203935276,0.19195340731631877
0.27085681264619,0.184733653708328
0.281197881924661,0.24105074951151614
0.279209389368699,0.18431872534005267
0.2834519608151522,0.4335397916305176
0.2863688705576307,0.11903163262996688
0.3032061361793118,0.17564295036702302
0.301747843448692,0.11635345861655338
0.2990965848969904,0.05839928179671528
0.2960469144153711,0.06248821226226491
0.3071837049974657,0.09335888286194957
0.2883571685448495,0.146371640023236
0.2819936032282846,0.12113645107994539
0.2887554507622717,0.1080699795553477
0.2774858994410364,0.09567493757214096
0.2867663096438322,0.10767768364352373
0.2784138626338186,0.11296613430099658
0.2872967688941652,0.06068515989830483
0.2865013718717805,0.0539934969408463
0.2794743919969984,0.1432936259458481
0.2823913017394769,0.09795327152158007
0.2847778170878701,0.06552096142675007
0.27761827104269066,0.11579519135741931
0.28504288457241733,0.10915633746501402
0.28517558045531033,0.06736173455146244
0.2883571685448495,0.0873461935980325
0.29273269529918666,0.09114090212971415
0.2947211229989011,0.09271762992916041
0.3057254122668458,0.06079832218056174
0.3116913439284661,0.09443769661946544
0.3038689670312993,0.06315209765150545
0.3046647531911706,0.048893650087134956
0.3094374596067182,0.04958016793282687
0.31421049030350456,0.08227652335292299
0.31314976637158154,0.06541534329664361
0.31474081984134217,0.11059727052575197
0.3177900363292272,0.09312501414528529
0.31818799426541045,0.06991165797831811
0.3030738942901531,0.10564076256289939
0.31155890747056414,0.1176887735471849
0.3212373404657912,0.1118722322391798
0.33661670249433884,0.19966353081408947
0.3395334176680741,0.1682572254117221
0.3395334176680741,0.1308155982889863
0.346295070633318,0.17173507955308445
0.3584924554348401,0.14150566188618893
0.3466928340007581,0.20215310102374145
0.34178691285233564,0.06546060820954638
0.33476051668378315,0.06360474678053307
0.34801830113598975,0.0950563170958032
0.33369966303936494,0.10375472452528423
0.33966572441348064,0.07483798933256885
0.3343410264733475,0.0589122841429466
0.3343410264733475,0.09396995918613688
0.3195652166863451,0.10976741378920132
0.3216949012936551,0.1703092347966474
0.33407505100133184,0.08949627696091375
0.33300998170080964,0.06746735268156889
0.3031917380923118,0.16708033767625027
0.3119772302685405,0.22999856661109144
0.27443791522185856,0.31954010848490794
0.2601947049413651,0.2806650924535846
0.24501931581198577,0.17282898161490123
0.24941215918447157,0.17703107436270776
0.23050935178450338,0.3151267794768885
0.23556820396511635,0.15430808808552052
0.2514087587714021,0.20450687649468516
0.2519414231341587,0.0711187223223918
0.2725746600802985,0.094709286096882
0.2583310606623186,0.20376754958394003
0.27217540501916015,0.11273980973648279
0.31131180516664325,0.2556562280748078
0.31770144269480305,0.1081227886204009
0.325555469440871,0.1126568240628277
0.33713659017628894,0.15405913106455532
0.3335426460635662,0.15177325296296576
0.3589679165870827,0.1899391186921458
0.36429274423971125,0.10466756693548995
0.37387726538819877,0.13541753110076726
0.3823967820924117,0.06288050817408886
0.39078301920750214,0.04832783867585042
0.3902506142697364,0.09588617383235387
0.394376963320225,0.10881685061824328
0.38852018472356487,0.1033775169177612
0.38545806184237796,0.12404849381002317
0.3725460909031655,0.18797763913302604
0.36708785394891863,0.15227116700489618
0.3617632857212809,0.1452626496571183
0.36429274423971125,0.09009226498080014
0.3645587197117268,0.08345341108839482
0.3688184780638335,0.1027890730500253
0.3737440506553238,0.11212873341229548
0.382263502503289,0.07464938552880734
0.3819973324625301,0.07894955225456987
0.37773750925417593,0.040874216351195376
0.3758739946876246,0.006789736935414514
0.36642229913452584,0.08023960227229862
0.3850588716374872,0.10239677713820133
0.3974388267764206,0.10262310170271516
0.3965069722087735,0.0940982097726947
0.4098191061965928,0.09866242182372334
0.4156758847932529,0.08955663017811744
0.4140784105549651,0.07037939541164667
0.39783840611879784,0.14580582861195146
0.3954421623332425,0.11425618431872536
0.3560392030075139,0.22480064577942407
0.35843525222432615,0.16526974116013973
0.35137999502552575,0.13084577489758814
0.37760429452130095,0.1280619827540682
0.4123482404337846,0.13802780774482662
0.415809294094871,0.23122071925946605
0.41487698553348973,0.08101664994379607
0.4237958870113365,0.08461521051956578
0.4203352873439843,0.0061183073940235255
0.41807206372256056,0.005846717916606944
0.4182052135991876,0.02044465232774815
0.412860539934748,0.031444026163119664
0.40337349772662634,0.056415169781144144
0.4013691802462138,0.06810106146220757
0.3839987962680418,0.2072001388123996
0.3546023776948988,0.20642309114090215
0.3639557511764113,0.1236788303546506
0.3853347052591607,0.08083559029218501
0.3703695152287334,0.11792264226384919
0.361550686941162,0.0973874601102955
0.35914536328092184,0.1318491471335994
0.3345598514532502,0.20466530368984484
0.32694326343018854,0.13961207969642334
0.33870196057194124,0.12384480170196074
0.3325552096915988,0.12646262249817056
0.3531326702646751,0.24819506159800234
0.3845333414619829,0.27047294289831236
0.32186547322523307,0.3263373895724729
0.3336243000794813,0.3764079273950797
0.323736251691532,0.22496661712673424
0.3069003480510534,0.37033488491395894
0.31384872215356463,0.16214646216984904
0.3099735613506054,0.4351240635821143
0.32961560026240844,0.1576803240967764
0.35152896982660364,0.2314394996718294
0.3401715382896694,0.18135387354492166
0.3524643266316292,0.11360738723378574
0.3715720797744819,0.2108515084532225
0.37210668982467077,0.16674085082947954
0.3869382111284889,0.1292086938809382
0.38319704333337756,0.09332870625334772
0.38854178185406507,0.3251454135327001
0.3823956146799523,0.15224853454844478
0.3869382111284889,0.18779657948141498
0.3733094489391626,0.12103083294983893
0.3771840908921398,0.11795281887245104
0.39174885844896923,0.1432936259458481
0.38466662105110583,0.0959389828974071
0.3994989206298969,0.17831358022828606
0.3821280826579907,0.2941464923464576
0.3540679622134528,0.3422027415448915
0.34925757431796356,0.19436753600446616
0.36422289406088626,0.23068508445678335
0.361550686941162,0.12209455840305389
0.35834367520250554,0.14391224642218586
0.35219744317214496,0.13931785776255537
0.32734407504127294,0.4145360723635074
0.33749894203245856,0.16295368644994834
0.30770190641697437,0.18889802569538225
0.3221330701034425,0.25045076309099
0.33883549958605497,0.2434120691346103
0.33536128010667554,0.16769141400043758
0.355270656471697,0.16069798495696064
0.36408935504677276,0.12686246256214498
0.35834367520250554,0.1757033035842267
0.35433568880415767,0.19199867222922154
0.3731754559313145,0.21409549387792057
0.36422289406088626,0.09349467760065786
0.35326627413503653,0.10074460781725048
0.33349050164037675,0.1490120932758972
0.3385683567015798,0.16666540930797494
0.33616303304133976,0.1055426885849434
0.34568872957311936,0.10023160547101914
0.34099320209239226,0.15682783490377436
0.33991957176716736,0.14799363273558502
0.34689641776243996,0.10573883654085536
0.35601994070193266,0.08415501723838767
0.3633985062957579,0.1365566980754868
0.3711803480380822,0.10678747368976937
0.3770841474143598,0.09661041243879809
0.3788280670600632,0.08907380444048796
0.3828531755078164,0.09615021915761998
0.37936475251018,0.08044329438036107
0.38124311915746545,0.1050221420865616
0.3800356255368882,0.04970087436723424
0.36983886140965705,0.12972924037932
0.3778890783051636,0.047490437787149294
0.3831214858047509,0.150581276923193
0.4000266559178245,0.20586482388176805
0.40351481949046986,0.1723386117251213
0.3789622546366542,0.27618386607621104
0.38661016822737815,0.24697290894962773
0.3939888635336992,0.10343787013496489
0.3962695983420148,0.08066961894487487
0.3891594079013718,0.12257738414068337
0.3962695983420148,0.050327038995722474
0.41089390393427716,0.08566384766847979
0.411028221223364,0.18941102804161355
0.40109996196181075,0.1607809706306157
0.4032463146247922,0.09790046245652684
0.411028221223364,0.06346895204182479
0.40123408468215427,0.13279971030455742
0.39774579139701327,0.12766968684224425
0.40096545010398077,0.07147329747346345
0.397209170803144,0.21564204506876497
0.3989531553050951,0.10897527781340297
0.4102237443262944,0.1327695336959556
0.41585851998691203,0.11451268549184102
0.41371125933646224,0.07695035193469782
0.4130409051597361,0.06740699946436521
0.40928378272767874,0.07179015186378279
0.3957332371731366,0.15460231001938848
0.4072716176412885,0.09661795659094854
0.41599264270725533,0.11562167585795871
0.4000266559178245,0.15686555566452665
0.3934526320773164,0.11301139921389936
0.3895613220686678,0.13145685122177544
0.40566156129093756,0.11301139921389936
0.39197643902231794,0.0852187426916026
0.40794236095550107,0.15997374635051642
0.4115649715297287,0.1400571846733005
0.4163950108682859,0.10906580763920848
0.43692246727434814,0.16880040436655527
0.4390688199373294,0.055947432347815594
0.43638578182423116,0.11175152580477243
0.42538428137493955,0.07719176480351256
0.42565226739063533,0.09310992584098438
0.420956545341165,0.11025778367898126
0.42659151557052577,0.0939246942732341
0.41371125933646224,0.19723431382164117
0.4213588486459474,0.10842455470641932
0.42645732799393454,0.09120879949906832
0.424579026202897,0.14416874759530152
0.40982066274653883,0.09845118556351046
0.4141144706287132,0.14596425580711114
0.38244873194685813,0.13667740450989416
0.3920155473397102,0.1500305538162094
0.39780980451354075,0.06712786583479816
0.39215044833502666,0.06619239096814106
0.3868950168674885,0.05694326043167639
0.3870303070002914,0.10644044269084821
0.35967621166874153,0.06636590646760165
0.3643920391550137,0.15273136028607426
0.3781368940278096,0.11534254222839169
0.3949801264242838,0.09224234834368142
0.39929144549335005,0.07642980543631606
0.4053552452328224,0.05805979494994456
0.42300736475121314,0.14207147329747347
0.42408521073254146,0.07007008517347779
0.4297451506172856,0.1088545713789956
0.4317659415846262,0.10709678392793828
0.4434890326463652,0.12365619789819923
0.4285316253656677,0.11704752061439577
0.3701864908975878,0.35305877648940426
0.36277582146112697,0.22105874631279568
0.3808316711217503,0.16762351663108344
0.3842002397735478,0.10268345491991884
0.3940364680195463,0.05387279050643894
0.3860865837393064,0.10639517777794544
0.39457574771957327,0.11258892669347356
0.4075114560454616,0.12232088296756771
0.40683772934385254,0.08674266142599565
0.41020655742064105,0.1630517604279043
0.4123620548145548,0.07011535008638053
0.4261067151186073,0.11647416505096075
0.41128472768320834,0.11467111268700067
0.3948452254289674,0.17900764222612844
0.39942680048240065,0.10535408478118188
0.41182342367700553,0.07375163142290253
0.4072416540548287,0.11435425829668133
0.41061061184411285,0.067633324028879
0.40481654923902544,0.13361447873680718
0.3774627133324664,0.17368147080790328
0.34997430071182967,0.26718369256071156
0.2904161598421139,0.3370123648653746
0.27195560719554124,0.27618386607621104
0.30806795507926565,0.2358000196147956
0.337308199807831,0.19737765271249993
0.33959905219079534,0.11205329189079086
0.3235638637850171,0.1582914004209637
0.29338073892668737,0.2392703296040075
0.3087418114933702,0.13054400881156972
0.3172310403298848,0.13516857407980207
0.2980965664129598,0.14557195989528718
0.3276067428446534,0.1381636024835349
0.3146709696625173,0.12754898040783688
0.3195214387191151,0.1398836691738399
0.31817405017214484,0.11035585765693723
0.31520979536881,0.07575083174277458
0.32369876478033355,0.21875777990690518
0.32585478102422927,0.14763151343236292
0.3177699308924252,0.1940129608533945
0.2842179779573072,0.31981924211447493
